observer,genotype,time_off_food_min,bends,additive,food,date,plate,...9,...10
JB,N2,5,4,NA,OP50,2022-05-09,255,NA,NA
JB,N2,5,4,NA,OP50,2022-05-09,255,NA,NA
JB,N2,5,3,NA,OP50,2022-05-09,255,NA,NA
JB,N2,5,2,NA,OP50,2022-05-09,255,NA,NA
JB,N2,5,2,NA,OP50,2022-05-09,255,NA,NA
JB,N2,5,3,NA,OP50,2022-05-09,255,NA,NA
JB,N2,5,2,NA,OP50,2022-06-10,266,NA,NA
JB,N2,5,4,NA,OP50,2022-06-10,266,NA,NA
JB,N2,5,3,NA,OP50,2022-06-10,266,NA,NA
JB,N2,5,2,NA,OP50,2022-06-10,266,NA,NA
JB,N2,5,4,NA,OP50,2022-06-10,266,NA,NA
JB,N2,5,3,NA,OP50,2022-06-10,266,NA,NA
JB,N2,5,1,NA,OP50,2022-06-10,266,NA,NA
JB,N2,5,1,NA,OP50,2022-06-10,266,NA,NA
JB,N2,5,4,NA,OP50,2022-06-10,266,NA,NA
JB,N2,5,3,NA,OP50,2022-06-10,266,NA,NA
JB,N2,5,3,NA,OP50,2022-06-10,266,NA,NA
JB,N2,5,2,NA,OP50,2022-06-10,267,NA,NA
JB,N2,5,4,NA,OP50,2022-06-10,267,NA,NA
JB,N2,5,8,NA,OP50,2022-06-10,267,NA,NA
JB,N2,5,3,NA,OP50,2022-06-10,267,NA,NA
JB,N2,5,2,NA,OP50,2022-06-10,267,NA,NA
JB,N2,5,3,NA,OP50,2022-06-10,267,NA,NA
JB,N2,5,3,NA,OP50,2022-06-10,267,NA,NA
JB,N2,5,4,NA,OP50,2022-06-10,267,NA,NA
JB,N2,5,2,NA,OP50,2022-06-10,267,NA,NA
JB,cest-1.2,5,3,NA,OP50,2022-06-10,268,NA,NA
JB,cest-1.2,5,2,NA,OP50,2022-06-10,268,NA,NA
JB,cest-1.2,5,3,NA,OP50,2022-06-10,268,NA,NA
JB,cest-1.2,5,1,NA,OP50,2022-06-10,268,NA,NA
JB,cest-1.2,5,2,NA,OP50,2022-06-10,268,NA,NA
JB,cest-1.2,5,3,NA,OP50,2022-06-10,268,NA,NA
JB,cest-1.2,5,4,NA,OP50,2022-06-10,268,NA,NA
JB,cest-1.2,5,4,NA,OP50,2022-06-10,268,NA,NA
JB,cest-1.2,5,2,NA,OP50,2022-06-10,268,NA,NA
JB,cest-1.2,5,8,NA,OP50,2022-06-10,268,NA,NA
JB,cest-1.2,5,1,NA,OP50,2022-06-10,269,NA,NA
JB,cest-1.2,5,4,NA,OP50,2022-06-10,269,NA,NA
JB,cest-1.2,5,3,NA,OP50,2022-06-10,269,NA,NA
JB,cest-1.2,5,3,NA,OP50,2022-06-10,269,NA,NA
JB,cest-1.2,5,2,NA,OP50,2022-06-10,269,NA,NA
JB,cest-1.2,5,4,NA,OP50,2022-06-10,269,NA,NA
JB,cest-1.2,5,4,NA,OP50,2022-06-10,269,NA,NA
JB,cest-1.2,5,1,NA,OP50,2022-06-10,269,NA,NA
JB,cest-1.2,5,4,NA,OP50,2022-06-10,269,NA,NA
JB,cest-1.2,5,2,NA,OP50,2022-06-10,269,NA,NA
JB,N2,5,4,NA,OP50,2022-06-15,272,NA,NA
JB,N2,5,3,NA,OP50,2022-06-15,272,NA,NA
JB,N2,5,3,NA,OP50,2022-06-15,272,NA,NA
JB,N2,5,4,NA,OP50,2022-06-15,272,NA,NA
JB,N2,5,3,NA,OP50,2022-06-15,272,NA,NA
JB,N2,5,4,NA,OP50,2022-06-15,272,NA,NA
JB,N2,5,5,NA,OP50,2022-06-15,272,NA,NA
JB,N2,5,2,NA,OP50,2022-06-15,272,NA,NA
JB,N2,5,3,NA,OP50,2022-06-15,272,NA,NA
JB,N2,5,5,NA,OP50,2022-06-15,272,NA,NA
JB,N2,5,2,NA,OP50,2022-06-15,273,NA,NA
JB,N2,5,3,NA,OP50,2022-06-15,273,NA,NA
JB,N2,5,3,NA,OP50,2022-06-15,273,NA,NA
JB,N2,5,2,NA,OP50,2022-06-15,273,NA,NA
JB,N2,5,4,NA,OP50,2022-06-15,273,NA,NA
JB,N2,5,4,NA,OP50,2022-06-15,273,NA,NA
JB,N2,5,1,NA,OP50,2022-06-15,273,NA,NA
JB,N2,5,2,NA,OP50,2022-06-15,273,NA,NA
JB,N2,5,2,NA,OP50,2022-06-15,273,NA,NA
JB,N2,5,5,NA,OP50,2022-06-15,273,NA,NA
JB,cest-1.2,5,2,NA,OP50,2022-06-15,274,NA,NA
JB,cest-1.2,5,2,NA,OP50,2022-06-15,274,NA,NA
JB,cest-1.2,5,3,NA,OP50,2022-06-15,274,NA,NA
JB,cest-1.2,5,1,NA,OP50,2022-06-15,274,NA,NA
JB,cest-1.2,5,5,NA,OP50,2022-06-15,274,NA,NA
JB,cest-1.2,5,2,NA,OP50,2022-06-15,274,NA,NA
JB,cest-1.2,5,2,NA,OP50,2022-06-15,274,NA,NA
JB,cest-1.2,5,2,NA,OP50,2022-06-15,274,NA,NA
JB,cest-1.2,5,1,NA,OP50,2022-06-15,274,NA,NA
JB,cest-1.2,5,2,NA,OP50,2022-06-15,274,NA,NA
JB,cest-1.2,5,1,NA,OP50,2022-06-15,275,NA,NA
JB,cest-1.2,5,1,NA,OP50,2022-06-15,275,NA,NA
JB,cest-1.2,5,1,NA,OP50,2022-06-15,275,NA,NA
JB,cest-1.2,5,2,NA,OP50,2022-06-15,275,NA,NA
JB,cest-1.2,5,3,NA,OP50,2022-06-15,275,NA,NA
JB,cest-1.2,5,3,NA,OP50,2022-06-15,275,NA,NA
JB,cest-1.2,5,3,NA,OP50,2022-06-15,275,NA,NA
JB,cest-1.2,5,2,NA,OP50,2022-06-15,275,NA,NA
JB,cest-1.2,5,2,NA,OP50,2022-06-15,275,NA,NA
JB,cest-1.2,5,3,NA,OP50,2022-06-15,275,NA,NA
JB,cest-1.2,5,2,NA,OP50,2022-11-07,293,NA,NA
JB,cest-1.2,5,2,NA,OP50,2022-11-07,293,NA,NA
JB,cest-1.2,5,4,NA,OP50,2022-11-07,293,NA,NA
JB,cest-1.2,5,3,NA,OP50,2022-11-07,293,NA,NA
JB,cest-1.2,5,2,NA,OP50,2022-11-07,293,NA,NA
JB,cest-1.2,5,1,NA,OP50,2022-11-07,293,NA,NA
JB,cest-1.2,5,3,NA,OP50,2022-11-07,293,NA,NA
JB,cest-1.2,5,4,NA,OP50,2022-11-07,293,NA,NA
JB,cest-1.2,5,2,NA,OP50,2022-11-07,293,NA,NA
JB,cest-1.2,5,3,NA,OP50,2022-11-07,293,NA,NA
JB,cest-1.2,5,2,NA,OP50,2022-11-07,294,NA,NA
JB,cest-1.2,5,4,NA,OP50,2022-11-07,294,NA,NA
JB,cest-1.2,5,2,NA,OP50,2022-11-07,294,NA,NA
JB,cest-1.2,5,2,NA,OP50,2022-11-07,294,NA,NA
JB,cest-1.2,5,3,NA,OP50,2022-11-07,294,NA,NA
JB,cest-1.2,5,2,NA,OP50,2022-11-07,294,NA,NA
JB,cest-1.2,5,1,NA,OP50,2022-11-07,294,NA,NA
JB,cest-1.2,5,2,NA,OP50,2022-11-07,294,NA,NA
JB,cest-1.2,5,1,NA,OP50,2022-11-07,294,NA,NA
JB,cest-1.2,5,2,NA,OP50,2022-11-07,294,NA,NA
JB,N2,5,3,NA,OP50,2022-11-07,297,NA,NA
JB,N2,5,3,NA,OP50,2022-11-07,297,NA,NA
JB,N2,5,2,NA,OP50,2022-11-07,297,NA,NA
JB,N2,5,3,NA,OP50,2022-11-07,297,NA,NA
JB,N2,5,2,NA,OP50,2022-11-07,297,NA,NA
JB,N2,5,2,NA,OP50,2022-11-07,297,NA,NA
JB,N2,5,4,NA,OP50,2022-11-07,297,NA,NA
JB,N2,5,3,NA,OP50,2022-11-07,297,NA,NA
JB,N2,5,3,NA,OP50,2022-11-07,297,NA,NA
JB,N2,5,3,NA,OP50,2022-11-07,297,NA,NA
JB,N2,5,4,NA,OP50,2022-11-07,298,NA,NA
JB,N2,5,3,NA,OP50,2022-11-07,298,NA,NA
JB,N2,5,3,NA,OP50,2022-11-07,298,NA,NA
JB,N2,5,3,NA,OP50,2022-11-07,298,NA,NA
JB,N2,5,4,NA,OP50,2022-11-07,298,NA,NA
JB,N2,5,3,NA,OP50,2022-11-07,298,NA,NA
JB,N2,5,2,NA,OP50,2022-11-07,298,NA,NA
JB,N2,5,3,NA,OP50,2022-11-07,298,NA,NA
JB,N2,5,4,NA,OP50,2022-11-07,298,NA,NA
JB,N2,5,3,NA,OP50,2022-11-07,298,NA,NA
JB,N2,5,2,NA,OP50,2023-01-25,299,NA,NA
JB,N2,5,2,NA,OP50,2023-01-25,299,NA,NA
JB,N2,5,3,NA,OP50,2023-01-25,299,NA,NA
JB,N2,5,2,NA,OP50,2023-01-25,299,NA,NA
JB,N2,5,3,NA,OP50,2023-01-25,299,NA,NA
JB,N2,5,3,NA,OP50,2023-01-25,299,NA,NA
JB,N2,5,3,NA,OP50,2023-01-25,299,NA,NA
JB,N2,5,4,NA,OP50,2023-01-25,299,NA,NA
JB,N2,5,3,NA,OP50,2023-01-25,299,NA,NA
JB,N2,5,3,NA,OP50,2023-01-25,299,NA,NA
JB,N2,5,4,NA,OP50,2023-01-25,300,NA,NA
JB,N2,5,3,NA,OP50,2023-01-25,300,NA,NA
JB,N2,5,3,NA,OP50,2023-01-25,300,NA,NA
JB,N2,5,3,NA,OP50,2023-01-25,300,NA,NA
JB,N2,5,2,NA,OP50,2023-01-25,300,NA,NA
JB,N2,5,4,NA,OP50,2023-01-25,300,NA,NA
JB,N2,5,3,NA,OP50,2023-01-25,300,NA,NA
JB,N2,5,3,NA,OP50,2023-01-25,300,NA,NA
JB,N2,5,2,NA,OP50,2023-01-25,300,NA,NA
JB,N2,5,3,NA,OP50,2023-01-25,300,NA,NA
JB,cest-1.2,5,1,NA,OP50,2023-02-22,317,NA,NA
JB,cest-1.2,5,3,NA,OP50,2023-02-22,317,NA,NA
JB,cest-1.2,5,5,NA,OP50,2023-02-22,317,NA,NA
JB,cest-1.2,5,2,NA,OP50,2023-02-22,317,NA,NA
JB,cest-1.2,5,1,NA,OP50,2023-02-22,317,NA,NA
JB,cest-1.2,5,1,NA,OP50,2023-02-22,317,NA,NA
JB,cest-1.2,5,2,NA,OP50,2023-02-22,317,NA,NA
JB,cest-1.2,5,2,NA,OP50,2023-02-22,317,NA,NA
JB,cest-1.2,5,3,NA,OP50,2023-02-22,317,NA,NA
JB,cest-1.2,5,3,NA,OP50,2023-02-22,317,NA,NA
JB,cest-1.2,5,3,NA,OP50,2023-02-22,318,NA,NA
JB,cest-1.2,5,3,NA,OP50,2023-02-22,318,NA,NA
JB,cest-1.2,5,3,NA,OP50,2023-02-22,318,NA,NA
JB,cest-1.2,5,2,NA,OP50,2023-02-22,318,NA,NA
JB,cest-1.2,5,3,NA,OP50,2023-02-22,318,NA,NA
JB,N2,5,2,NA,OP50,2023-02-22,321,NA,NA
JB,N2,5,2,NA,OP50,2023-02-22,321,NA,NA
JB,N2,5,4,NA,OP50,2023-02-22,321,NA,NA
JB,N2,5,2,NA,OP50,2023-02-22,321,NA,NA
JB,N2,5,2,NA,OP50,2023-02-22,321,NA,NA
JB,N2,5,3,NA,OP50,2023-02-22,321,NA,NA
JB,N2,5,4,NA,OP50,2023-02-22,321,NA,NA
JB,N2,5,3,NA,OP50,2023-02-22,321,NA,NA
JB,N2,5,3,NA,OP50,2023-02-22,321,NA,NA
JB,N2,5,2,NA,OP50,2023-02-22,321,NA,NA
JB,N2,5,4,NA,OP50,2023-02-22,321,NA,NA
JB,N2,5,2,NA,OP50,2023-02-22,322,NA,NA
JB,N2,5,3,NA,OP50,2023-02-22,322,NA,NA
JB,N2,5,4,NA,OP50,2023-02-22,322,NA,NA
JB,N2,5,2,NA,OP50,2023-02-22,322,NA,NA
JB,N2,5,3,NA,OP50,2023-02-22,322,NA,NA
JB,N2,5,3,NA,OP50,2023-02-22,322,NA,NA
JB,N2,5,2,NA,OP50,2023-02-22,322,NA,NA
JB,N2,5,3,NA,OP50,2023-02-22,322,NA,NA
JB,N2,5,4,NA,OP50,2023-02-22,322,NA,NA
JB,N2,5,2,NA,OPtnaA,2023-02-25,327,NA,NA
JB,N2,5,6,NA,OPtnaA,2023-02-25,327,NA,NA
JB,N2,5,1,NA,OPtnaA,2023-02-25,327,NA,NA
JB,N2,5,3,NA,OPtnaA,2023-02-25,327,NA,NA
JB,N2,5,2,NA,OPtnaA,2023-02-25,327,NA,NA
JB,N2,5,1,NA,OPtnaA,2023-02-25,327,NA,NA
JB,N2,5,3,NA,OPtnaA,2023-02-25,327,NA,NA
JB,N2,5,5,NA,OPtnaA,2023-02-25,327,NA,NA
JB,N2,5,2,NA,OPtnaA,2023-02-25,327,NA,NA
JB,N2,5,1,NA,OPtnaA,2023-02-25,327,NA,NA
JB,N2,5,3,NA,OPtnaA,2023-02-25,328,NA,NA
JB,N2,5,3,NA,OPtnaA,2023-02-25,328,NA,NA
JB,N2,5,2,NA,OPtnaA,2023-02-25,328,NA,NA
JB,N2,5,3,NA,OPtnaA,2023-02-25,328,NA,NA
JB,N2,5,3,NA,OPtnaA,2023-02-25,328,NA,NA
JB,N2,5,3,NA,OPtnaA,2023-02-25,328,NA,NA
JB,N2,5,5,NA,OPtnaA,2023-02-25,328,NA,NA
JB,cest-1.2,5,2,NA,OP50,2023-02-25,329,NA,NA
JB,cest-1.2,5,2,NA,OP50,2023-02-25,329,NA,NA
JB,cest-1.2,5,5,NA,OP50,2023-02-25,329,NA,NA
JB,cest-1.2,5,3,NA,OP50,2023-02-25,329,NA,NA
JB,cest-1.2,5,1,NA,OP50,2023-02-25,329,NA,NA
JB,cest-1.2,5,2,NA,OP50,2023-02-25,329,NA,NA
JB,cest-1.2,5,4,NA,OP50,2023-02-25,329,NA,NA
JB,cest-1.2,5,5,NA,OP50,2023-02-25,329,NA,NA
JB,cest-1.2,5,2,NA,OP50,2023-02-25,329,NA,NA
JB,cest-1.2,5,5,NA,OP50,2023-02-25,329,NA,NA
JB,cest-1.2,5,4,NA,OP50,2023-02-25,330,NA,NA
JB,cest-1.2,5,1,NA,OP50,2023-02-25,330,NA,NA
JB,cest-1.2,5,3,NA,OP50,2023-02-25,330,NA,NA
JB,cest-1.2,5,3,NA,OP50,2023-02-25,330,NA,NA
JB,cest-1.2,5,1,NA,OP50,2023-02-25,330,NA,NA
JB,cest-1.2,5,3,NA,OP50,2023-02-25,330,NA,NA
JB,cest-1.2,5,2,NA,OP50,2023-02-25,330,NA,NA
JB,cest-1.2,5,2,NA,OP50,2023-02-25,330,NA,NA
JB,cest-1.2,5,3,NA,OP50,2023-02-25,330,NA,NA
JB,cest-1.2,5,3,NA,OP50,2023-02-25,330,NA,NA
JB,cest-1.2,5,2,NA,OPtnaA,2023-02-25,331,NA,NA
JB,cest-1.2,5,2,NA,OPtnaA,2023-02-25,331,NA,NA
JB,cest-1.2,5,3,NA,OPtnaA,2023-02-25,331,NA,NA
JB,cest-1.2,5,3,NA,OPtnaA,2023-02-25,331,NA,NA
JB,cest-1.2,5,2,NA,OPtnaA,2023-02-25,331,NA,NA
JB,cest-1.2,5,1,NA,OPtnaA,2023-02-25,331,NA,NA
JB,cest-1.2,5,2,NA,OPtnaA,2023-02-25,331,NA,NA
JB,cest-1.2,5,2,NA,OPtnaA,2023-02-25,331,NA,NA
JB,cest-1.2,5,3,NA,OPtnaA,2023-02-25,331,NA,NA
JB,cest-1.2,5,3,NA,OPtnaA,2023-02-25,331,NA,NA
JB,cest-1.2,5,3,NA,OPtnaA,2023-02-25,332,NA,NA
JB,cest-1.2,5,1,NA,OPtnaA,2023-02-25,332,NA,NA
JB,cest-1.2,5,2,NA,OPtnaA,2023-02-25,332,NA,NA
JB,cest-1.2,5,1,NA,OPtnaA,2023-02-25,332,NA,NA
JB,cest-1.2,5,2,NA,OPtnaA,2023-02-25,332,NA,NA
JB,cest-1.2,5,3,NA,OPtnaA,2023-02-25,332,NA,NA
JB,cest-1.2,5,2,NA,OPtnaA,2023-02-25,332,NA,NA
JB,cest-1.2,5,5,NA,OPtnaA,2023-02-25,332,NA,NA
JB,cest-1.2,5,3,NA,OPtnaA,2023-02-25,332,NA,NA
JB,cest-1.2,5,2,NA,OPtnaA,2023-02-25,332,NA,NA
JB,N2,5,3,NA,OP50,2023-02-25,335,NA,NA
JB,N2,5,7,NA,OP50,2023-02-25,335,NA,NA
JB,N2,5,4,NA,OP50,2023-02-25,335,NA,NA
JB,N2,5,2,NA,OP50,2023-02-25,335,NA,NA
JB,N2,5,4,NA,OP50,2023-02-25,335,NA,NA
JB,N2,5,5,NA,OP50,2023-02-25,335,NA,NA
JB,N2,5,2,NA,OP50,2023-02-25,335,NA,NA
JB,N2,5,3,NA,OP50,2023-02-25,335,NA,NA
JB,N2,5,4,NA,OP50,2023-02-25,335,NA,NA
JB,N2,5,2,NA,OP50,2023-02-25,335,NA,NA
JB,N2,5,3,NA,OP50,2023-02-25,336,NA,NA
JB,N2,5,3,NA,OP50,2023-02-25,336,NA,NA
JB,N2,5,3,NA,OP50,2023-02-25,336,NA,NA
JB,N2,5,5,NA,OP50,2023-02-25,336,NA,NA
JB,N2,5,3,NA,OP50,2023-02-25,336,NA,NA
JB,N2,5,2,NA,OP50,2023-02-25,336,NA,NA
JB,N2,5,9,NA,OP50,2023-02-25,336,NA,NA
JB,N2,5,4,NA,OP50,2023-02-25,336,NA,NA
JB,N2,5,4,NA,OP50,2023-02-25,336,NA,NA
JB,cest-1.2,5,4,NA,OPtnaA,2023-03-05,343,NA,NA
JB,cest-1.2,5,1,NA,OPtnaA,2023-03-05,343,NA,NA
JB,cest-1.2,5,4,NA,OPtnaA,2023-03-05,343,NA,NA
JB,cest-1.2,5,1,NA,OPtnaA,2023-03-05,343,NA,NA
JB,cest-1.2,5,2,NA,OPtnaA,2023-03-05,343,NA,NA
JB,cest-1.2,5,1,NA,OPtnaA,2023-03-05,343,NA,NA
JB,cest-1.2,5,4,NA,OPtnaA,2023-03-05,343,NA,NA
JB,cest-1.2,5,2,NA,OPtnaA,2023-03-05,343,NA,NA
JB,cest-1.2,5,5,NA,OPtnaA,2023-03-05,343,NA,NA
JB,cest-1.2,5,2,NA,OPtnaA,2023-03-05,343,NA,NA
JB,cest-1.2,5,5,NA,OPtnaA,2023-03-05,344,NA,NA
JB,cest-1.2,5,3,NA,OPtnaA,2023-03-05,344,NA,NA
JB,cest-1.2,5,2,NA,OPtnaA,2023-03-05,344,NA,NA
JB,cest-1.2,5,3,NA,OPtnaA,2023-03-05,344,NA,NA
JB,cest-1.2,5,1,NA,OPtnaA,2023-03-05,344,NA,NA
JB,cest-1.2,5,3,NA,OPtnaA,2023-03-05,344,NA,NA
JB,cest-1.2,5,2,NA,OPtnaA,2023-03-05,344,NA,NA
JB,cest-1.2,5,1,NA,OP50,2023-03-05,349,NA,NA
JB,cest-1.2,5,2,NA,OP50,2023-03-05,349,NA,NA
JB,cest-1.2,5,2,NA,OP50,2023-03-05,349,NA,NA
JB,cest-1.2,5,2,NA,OP50,2023-03-05,349,NA,NA
JB,cest-1.2,5,3,NA,OP50,2023-03-05,349,NA,NA
JB,cest-1.2,5,4,NA,OP50,2023-03-05,349,NA,NA
JB,cest-1.2,5,2,NA,OP50,2023-03-05,349,NA,NA
JB,cest-1.2,5,1,NA,OP50,2023-03-05,349,NA,NA
JB,cest-1.2,5,3,NA,OP50,2023-03-05,349,NA,NA
JB,cest-1.2,5,2,NA,OP50,2023-03-05,349,NA,NA
JB,cest-1.2,5,2,NA,OP50,2023-03-05,350,NA,NA
JB,cest-1.2,5,2,NA,OP50,2023-03-05,350,NA,NA
JB,cest-1.2,5,2,NA,OP50,2023-03-05,350,NA,NA
JB,cest-1.2,5,2,NA,OP50,2023-03-05,350,NA,NA
JB,cest-1.2,5,2,NA,OP50,2023-03-05,350,NA,NA
JB,cest-1.2,5,3,NA,OP50,2023-03-05,350,NA,NA
JB,cest-1.2,5,2,NA,OP50,2023-03-05,350,NA,NA
JB,cest-1.2,5,2,NA,OP50,2023-03-05,350,NA,NA
JB,cest-1.2,5,3,NA,OP50,2023-03-05,350,NA,NA
JB,cest-1.2,5,2,NA,OP50,2023-03-05,350,NA,NA
JB,N2,5,3,NA,OP50,2023-03-05,351,NA,NA
JB,N2,5,3,NA,OP50,2023-03-05,351,NA,NA
JB,N2,5,3,NA,OP50,2023-03-05,351,NA,NA
JB,N2,5,4,NA,OP50,2023-03-05,351,NA,NA
JB,N2,5,2,NA,OP50,2023-03-05,351,NA,NA
JB,N2,5,6,NA,OP50,2023-03-05,351,NA,NA
JB,N2,5,3,NA,OP50,2023-03-05,351,NA,NA
JB,N2,5,4,NA,OP50,2023-03-05,351,NA,NA
JB,N2,5,3,NA,OP50,2023-03-05,351,NA,NA
JB,N2,5,5,NA,OP50,2023-03-05,351,NA,NA
JB,N2,5,4,NA,OP50,2023-03-05,352,NA,NA
JB,N2,5,2,NA,OP50,2023-03-05,352,NA,NA
JB,N2,5,4,NA,OP50,2023-03-05,352,NA,NA
JB,N2,5,2,NA,OP50,2023-03-05,352,NA,NA
JB,N2,5,2,NA,OP50,2023-03-05,352,NA,NA
JB,N2,5,3,NA,OP50,2023-03-05,352,NA,NA
